ACCOUNT NUMBER,TXN DATE,TXN AMT,CURRENCY,,DESCRIPTION,ID
31041169,31/07/2013,2856.32,GBP,98053.86,CINEWORLD.CO.UK,1442
31041169,02/08/2013,25000.00,GBP,100910.18,EMPIRE CINEMAS,1443
31041169,02/08/2013,-1303.65,GBP,125910.18,EMPIRECINEMAS.CO.U,1444
31041169,13/08/2013,258.35,GBP,124606.53,BT DIRECT DEBITS ,1445
31041169,13/08/2013,530.00,GBP,124864.88,B & Q,1446
31041169,19/08/2013,1356.20,GBP,125394.88,HMV UK LTD,1447
31041169,27/08/2013,60.00,GBP,126751.08,EMPIRE CINEMAS,1448
31041169,28/08/2013,-18.32,GBP,126811.08,WORLD/771022169,1449
31041169,29/08/2013,60.00,GBP,126792.76,WM MORRISON 0000000000000,1450
31041169,30/08/2013,200.00,GBP,126852.76,SCOTTISH EQUITABLE,1451
31042450,29/05/2013,-85.00,GBP,127052.76,PAYPAL/000980020230994,1452
31042450,29/05/2013,500.00,GBP,126967.76,PAYPAL/000980200119991,1453
31042450,30/05/2013,28.00,GBP,127467.76,HMRC - NI DD    ,1454
31042450,03/06/2013,-150.00,GBP,127495.76,PAYPAL/000980200119991,1455
31042450,03/06/2013,-23.66,GBP,127345.76,PAYPAL/,1456
31042450,03/06/2013,-361.60,GBP,127322.10,PAYPAL/000980200119991,1457
31042450,07/06/2013,-201.20,GBP,126960.50,MSFT/000311020007887,1458
31042450,07/06/2013,-138.20,GBP,126759.30,MSFT/000311020007887,1459
31042450,10/06/2013,-126.66,GBP,126621.10,FDR POS TERM RENT,1460
31042450,10/06/2013,286.81,GBP,126494.44,W M MORRISON PLC,1461
31042450,12/06/2013,-506.38,GBP,126781.25,PAYPAL/000980020227990,1462
31237788,16/08/2013,-1255.12,GBP,126274.87,TICKETMASTER/3077161,1463
31237788,19/08/2013,-2500.00,GBP,125019.75,TICKETMASTER UK,1464
31331129,02/04/2013,-202.00,GBP,122519.75,HMRC - NI DD     REST,1465
31331129,03/04/2013,155.00,GBP,122317.75,EAST OF ENGLAND CO-OP,1466
31331129,15/04/2013,321.00,GBP,122472.75,HMRC - NI DD    ,1467
31331129,15/04/2013,-23361.52,GBP,122793.75,SONY ENT NETWORK,1468
31331129,15/04/2013,-60.00,GBP,99432.23,SONY/39339433,1469
31331129,15/04/2013,550.00,GBP,99372.23,SONY/39339433,1470
31331129,16/04/2013,2262.00,GBP,99922.23,HMRC - NI DD    ,1471
31331129,17/04/2013,26.00,GBP,102184.23,HMRC - NI DD    ,1472
31331129,18/04/2013,126.00,GBP,102210.23,HMRC - NI DD    ,1473
31331129,03/05/2013,5625.00,GBP,102336.23,HMRC - NI DD    ,1474
31331129,09/05/2013,1126.02,GBP,107961.23,APPLE/206996000200925,1475
31331129,13/05/2013,-106.35,GBP,109087.25,VODAFONE LIMITED ,1476
31331129,16/05/2013,360.00,GBP,108980.90,HMRC - NI DD    ,1477
31331129,20/05/2013,320.00,GBP,109340.90,HMRC - NI DD    ,1478
31331129,21/05/2013,2636.26,GBP,109660.90,LIDL UK,1479
31331129,24/05/2013,-662.26,GBP,112297.16,HMRC - NI DD    ,1480
31331129,29/05/2013,8.20,GBP,111634.90,HMRC - NI DD    ,1481
31331129,04/06/2013,-6000.00,GBP,111643.10,HMRC - NI DD    ,1482
31331129,13/06/2013,130.00,GBP,105643.10,HMRC - NI DD    ,1483
31331129,26/06/2013,-2650.00,GBP,105773.10,SUBWAY,1484
31331129,27/06/2013,550.32,GBP,103123.10,APPLE/206996000200925,1485
31331129,28/06/2013,-2000.00,GBP,103673.42,HMRC - NI DD    ,1486
31331129,01/07/2013,551.50,GBP,101673.42,VODAFONE LIMITED ,1487
31331129,03/07/2013,-28.80,GBP,102224.92,HMRC - NI DD    ,1488
31331129,04/07/2013,-8.50,GBP,102196.12,APPLE/206996000200925,1489
31331129,08/07/2013,-2.00,GBP,102187.62,VODAFONE LIMITED ,1490
31331129,10/07/2013,186.00,GBP,102185.62,MORTGAGE EXPRESS,1491
31331129,17/07/2013,-3861.61,GBP,102371.62,W M MORRISON,1492
31331129,05/08/2013,-2806.30,GBP,98510.01,HMRC - NI DD    ,1493
31331129,19/08/2013,1836.83,GBP,95703.71,CURRYS,1494
31331129,19/08/2013,-8.66,GBP,97540.54,HMRC - NI DD    ,1495
31331129,21/08/2013,-51.35,GBP,97531.88,HMRC - NI DD    ,1496
31331129,22/08/2013,1300.00,GBP,97480.53,W M MORRISON,1497
31331129,27/08/2013,1568.23,GBP,98780.53,HMRC - NI DD    ,1498
31331129,27/08/2013,138.88,GBP,100348.76,HMRC - NI DD    ,1499
31331129,28/08/2013,-600.00,GBP,100487.64,HMRC - NI DD    ,1500
31331179,02/04/2013,-100.00,GBP,99887.64,ASOS.COM/8195687,1501
31331179,02/04/2013,10000.00,GBP,99787.64,APPLE/206996000200925,1502
31331179,03/04/2013,-200.00,GBP,109787.64,VODAFONE LIMITED ,1503
31331179,03/04/2013,5.00,GBP,109587.64,BT GROUP PLC  ,1504
31331179,08/04/2013,-100.00,GBP,109592.64,APPLE/206996000200925,1505
31331179,15/04/2013,12.00,GBP,109492.64,APPLE/206996000200925,1506
31331179,15/04/2013,30.00,GBP,109504.64,PETS AT HOME LTD,1507
31331179,16/04/2013,-2000.00,GBP,109534.64,VODAFONE LIMITED ,1508
31331179,23/04/2013,126.20,GBP,107534.64,HMRC - NI DD    ,1509
31331179,23/04/2013,620.00,GBP,107660.84,HMRC - NI DD    ,1510
31331179,23/04/2013,630.00,GBP,108280.84,BT GROUP PLC  ,1511
31331179,25/04/2013,20.00,GBP,108910.84,BT GROUP PLC  ,1512
31331179,29/04/2013,-286.00,GBP,108930.84,W M MORRISO 0000000000000,1513
31331179,29/04/2013,-1500.00,GBP,108644.84,TOP/O2,1514
31331179,30/04/2013,-250.00,GBP,107144.84,HMV UK LTD,1515
31331179,30/04/2013,-1000.00,GBP,106894.84,O2/TOP MAN,1516
31331179,30/04/2013,500.00,GBP,105894.84,FRANKIE & BENNYS,1517
31331179,09/05/2013,1000.00,GBP,106394.84,W M MORRISON,1518
31331179,09/05/2013,-1000.00,GBP,107394.84,H/6637052 L,1519
31331179,15/05/2013,30.00,GBP,106394.84,W M MORRISON,1520
31331179,15/05/2013,2322.60,GBP,106424.84,H/6637052 L,1521
31331179,17/05/2013,-38.20,GBP,108747.44,H&M ONLINE,1522
31331179,17/05/2013,-550.00,GBP,108709.24,HMRC - NI DD    ,1523
31331179,17/05/2013,-50.00,GBP,108159.24,HMRC - NI DD    ,1524
31331179,23/05/2013,1000.00,GBP,108109.24,VUE BSL LTD,1525
31331179,23/05/2013,112.50,GBP,109109.24,W M MORRISON,1526
31331179,23/05/2013,200.00,GBP,109221.74,HMRC - NI DD    ,1527
31331179,28/05/2013,636.61,GBP,109421.74,W M MORRISON,1528
31331179,28/05/2013,-1000.00,GBP,110058.35,HMRC - NI DD    ,1529
31331179,28/05/2013,-25.08,GBP,109058.35,O2/TOP MAN,1530
31331179,28/05/2013,-26.38,GBP,109033.27,H & M,1531
31331179,28/05/2013,588.08,GBP,109006.89,W M MORRISON PETRO,1532
31331179,28/05/2013,-55.32,GBP,109594.97,FOOTASYLUM LTD,1533
31331179,28/05/2013,-68.62,GBP,109539.65,TOP/O2,1534
31331179,03/06/2013,-52.06,GBP,109471.03,HMRC - NI DD    ,1535
31331179,03/06/2013,-20.52,GBP,109418.97,HMRC - NI DD    ,1536
31331179,24/06/2013,-153.06,GBP,109398.45,VODAFONE LIMITED ,1537
31331179,24/06/2013,3.23,GBP,109245.39,ODEON,1538
31331179,24/06/2013,200.00,GBP,109248.62,APPLE/206996000200925,1539
31331179,27/06/2013,10.00,GBP,109448.62,ASOS.COM/8195687,1540
31331179,28/06/2013,62.00,GBP,109458.62,BT GROUP PLC  ,1541
31331179,04/07/2013,-63.00,GBP,109520.62,APPLE/206996000200925,1542
31331179,04/07/2013,16.50,GBP,109457.62,PHONES/4838157,1543
31331179,04/07/2013,-161.86,GBP,109474.12,PHONES/4838157,1544
31331179,05/07/2013,22.18,GBP,109312.26,PAYPAL/000980200118993,1545
31331179,05/07/2013,-300.00,GBP,109334.44,PAYPAL/000980200117995,1546
31331179,05/07/2013,-265.08,GBP,109034.44,AMAZON/057193000156182,1547
31331179,08/07/2013,30868.05,GBP,108769.36,PAYPAL *BABZMEDIALT,1548
31331179,08/07/2013,-35.50,GBP,139637.41,HMRC - NI DD    ,1549
31331179,08/07/2013,138.13,GBP,139601.91,PAYPAL/000980200141995,1550
31331179,08/07/2013,20000.00,GBP,139740.04,PAYPAL/000980200117995,1551
31331179,09/07/2013,-260.36,GBP,159740.04,Amazon *Mktplce EU-UK,1552
31331179,11/07/2013,1826.30,GBP,159479.68,APPLE/206996000200925,1553
31331179,12/07/2013,165.08,GBP,161305.98,VODAFONE LIMITED ,1554
31331179,15/07/2013,12.50,GBP,161471.06,HMRC - NI DD    ,1555
31331179,17/07/2013,168.00,GBP,161483.56,HMRC - NI DD    ,1556
31331179,18/07/2013,-261.25,GBP,161651.56,APPLE/206996000200925,1557
31331179,18/07/2013,-288.85,GBP,161390.31,AMAZON/057193000156182,1558
31331179,19/07/2013,-806.00,GBP,161101.46,Amazon *Mktplce EU-UK,1559
31331179,22/07/2013,-30.00,GBP,160295.46,VODAFONE LIMITED ,1560
31331179,22/07/2013,18.22,GBP,160265.46,HMRC - NI DD    ,1561
31331179,23/07/2013,-2020.00,GBP,160283.68,HMRC - NI DD    ,1562
31331179,23/07/2013,-260.00,GBP,158263.68,OUTFIT,1563
31331179,23/07/2013,10.00,GBP,158003.68,JACK WILLS,1564
31331179,26/07/2013,-638.68,GBP,158013.68,HMRC - NI DD    ,1565
31331179,29/07/2013,20.00,GBP,157375.00,HMRC - NI DD    ,1566
31331179,31/07/2013,-168.80,GBP,157395.00,HMRC - NI DD    ,1567
31331179,01/08/2013,-2666.02,GBP,157226.20,APPLE/206996000200925,1568
31331179,02/08/2013,-500.00,GBP,154560.18,HMRC - NI DD    ,1569
31331179,02/08/2013,-2000.00,GBP,154060.18,OUTFIT,1570
31331179,05/08/2013,-63.65,GBP,152060.18,VODAFONE LIMITED ,1571
31331179,05/08/2013,10000.00,GBP,151996.53,HMRC - NI DD    ,1572
31331179,06/08/2013,-255.52,GBP,161996.53,TOP/O2,1573
31331179,07/08/2013,120.00,GBP,161741.01,HMRC - NI DD    ,1574
31331179,07/08/2013,5.00,GBP,161861.01,OUTFIT,1575
31331179,07/08/2013,15.00,GBP,161866.01,O2/TOP MAN,1576
31331179,08/08/2013,1060.80,GBP,161881.01,OUTFIT,1577
31331179,08/08/2013,5.00,GBP,162941.81,TESCO STORE,1578
31331179,12/08/2013,12.32,GBP,162946.81,HMRC - NI DD    ,1579
31331179,12/08/2013,2662.30,GBP,162959.13,HMRC - NI DD    ,1580
31331179,12/08/2013,-806.65,GBP,165621.43,HMRC - NI DD    ,1581
31331179,12/08/2013,262.20,GBP,164814.78,HMRC - NI DD    ,1582
31331179,13/08/2013,-2500.00,GBP,165076.98,TOP/O2,1583
31331179,14/08/2013,-2000.00,GBP,162576.98,O2/TOP MAN,1584
31331179,16/08/2013,-262.63,GBP,160576.98,HMRC - NI DD    ,1585
31331179,16/08/2013,-2.66,GBP,160314.35,HMRC - NI DD    ,1586
31331179,16/08/2013,-316.52,GBP,160311.69,T K MAXX,1587
31331179,19/08/2013,3850.62,GBP,159995.17,T K MAXX,1588
31331179,19/08/2013,120.00,GBP,163845.79,CURRYS,1589
31331179,19/08/2013,615.00,GBP,163965.79,CO-OP FOOD,1590
31331179,20/08/2013,-100.00,GBP,164580.79,HMRC - NI DD    ,1591
31331179,22/08/2013,566.80,GBP,164480.79,APPLE/206996000200925,1592
31331179,27/08/2013,1680.00,GBP,165047.59,VODAFONE LIMITED ,1593
31331179,27/08/2013,1206.25,GBP,166727.59,HMRC - NI DD    ,1594
31331179,27/08/2013,-1336.82,GBP,167933.84,HMRC - NI DD    ,1595
31331179,29/08/2013,-202.23,GBP,166597.02,APPLE/206996000200925,1596
31331529,09/04/2013,-211.02,GBP,166394.79,PAYPAL/000980200119991,1597
31331529,09/04/2013,20.88,GBP,166183.77,PAYPAL/000980020227990,1598
31331529,30/04/2013,-22.86,GBP,166204.65,ODEON,1599
31331529,14/05/2013,-322.00,GBP,166181.79,MIDLAND CO-OP,1600
31331529,22/05/2013,-85.60,GBP,165859.79,HMRC - NI DD     REST.,1601
31331529,24/05/2013,3.23,GBP,165774.19,HMRC - NI DD     REST,1602
31331529,06/06/2013,-336.58,GBP,165777.42,MIDLAND CO-OP,1603
31331529,11/06/2013,-250.00,GBP,165440.84,HMRC - NI DD     REST.,1604
31331529,12/06/2013,-255.00,GBP,165190.84,HMRC - NI DD     REST,1605
31331529,13/06/2013,106.60,GBP,164935.84,POUNDSTRETCHER/5541965037,1606
31331529,24/06/2013,10562.23,GBP,165042.44,HMRC - NI DD     REST,1607
31331529,24/06/2013,22638.21,GBP,175604.67,JONES BOOTMAKER,1608
31331529,24/06/2013,362.68,GBP,198242.88,HMRC - NI DD     REST,1609
31331529,02/07/2013,-100.00,GBP,198605.56,MIDLAND CO-OP,1610
31331529,04/07/2013,120.00,GBP,198505.56,HMRC - NI DD     REST,1611
31331529,08/07/2013,250.00,GBP,198625.56,HMRC - NI DD     REST,1612
31331529,18/07/2013,126.00,GBP,198875.56,HMRC - NI DD     REST,1613
31331529,22/07/2013,-801.00,GBP,199001.56,HMRC - NI DD     REST,1614
31331529,24/07/2013,21.28,GBP,198200.56,HMRC - NI DD     REST,1615
31331529,02/08/2013,-126.08,GBP,198221.84,HMRC - NI DD     REST,1616
31331529,07/08/2013,-61.00,GBP,198095.76,HMRC - NI DD     REST,1617
31331529,12/08/2013,385.23,GBP,198034.76,HMRC - NI DD     REST,1618
31331529,16/08/2013,-10000.00,GBP,198419.99,PAYPAL/000980020227990,1619
31331529,27/08/2013,-656.85,GBP,188419.99,HMRC - NI DD     REST,1620
31331578,02/04/2013,2268.68,GBP,187763.14,APPLE/206996000200925,1621
31331578,08/04/2013,-212.16,GBP,190031.82,APPLE/206996000200925,1622
31331578,09/04/2013,-28.80,GBP,189819.66,VODAFONE LIMITED ,1623
31331578,21/06/2013,-200.00,GBP,189790.86,MSFT/000311020007887,1624
31331578,24/06/2013,13.36,GBP,189590.86,FDR POS TERM RENT,1625
31331578,29/07/2013,-5.66,GBP,189604.22,APPLE/206996000200925,1626
31331578,30/07/2013,-8.60,GBP,189598.56,VODAFONE LIMITED ,1627
31331578,01/08/2013,-20.31,GBP,189589.96,APPLE/206996000200925,1628
31331578,02/08/2013,-12.36,GBP,189569.65,AMAZON/057186000156182,1629
31331578,02/08/2013,-20.66,GBP,189557.29,VODAFONE LIMITED ,1630
31331578,05/08/2013,66.00,GBP,189536.63,Amazon EU,1631
31427650,02/04/2013,22.50,GBP,189602.63,VODAFONE LIMITED ,1632
31427650,05/04/2013,32.00,GBP,189625.13,APPLE/206996000200925,1633
31427650,12/04/2013,-263.68,GBP,189657.13,APPLE/206996000200925,1634
31427650,15/04/2013,12162.62,GBP,189393.45,VODAFONE LIMITED ,1635
31427650,25/04/2013,-28.22,GBP,201556.07,APPLE/206996000200925,1636
31427650,26/04/2013,-120.50,GBP,201527.85,GIFT/6386601,1637
31427650,29/04/2013,-266.22,GBP,201407.35,VODAFONE LIMITED ,1638
31427650,29/04/2013,-2005.58,GBP,201141.13,BT GROUP PLC  ,1639
31427650,28/05/2013,5.00,GBP,199135.55,BT GROUP PLC  ,1640
31427650,28/05/2013,-2208.36,GBP,199140.55,GIFT/6386601,1641
31427650,03/06/2013,-121.65,GBP,196932.19,BT GROUP PLC  ,1642
31427650,05/06/2013,-21.28,GBP,196810.54,SPORTSDIRECT.COM,1643
31427650,11/06/2013,-25.33,GBP,196789.26,PAYPAL/000980200117995,1644
31427650,11/06/2013,-35.16,GBP,196763.93,PAYPAL/000980200117995,1645
31427650,11/06/2013,-38.68,GBP,196728.77,PAYPAL/000980020227990,1646
31427650,01/07/2013,635.50,GBP,196690.09,GIFT/6386601,1647
31427650,02/07/2013,1155.66,GBP,197325.59,BT GROUP PLC  ,1648
31427650,11/07/2013,-112.66,GBP,198481.25,SHOWCASE CINEMAS,1649
31427650,23/07/2013,133.00,GBP,198368.59,DSA/3385192,1650
31427650,24/07/2013,-21.56,GBP,198501.59,DSA THEORY TEST,1651
31427650,02/08/2013,-600.00,GBP,198480.03,GIFT/6386601,1652
31427650,05/08/2013,1325.00,GBP,197880.03,BT GROUP PLC  ,1653
31427650,05/08/2013,-18.66,GBP,199205.03,AMAZON/057193000156182,1654
31427650,06/08/2013,1.00,GBP,199186.37,Amazon *Mktplce EU-UK,1655
31427650,21/08/2013,1.28,GBP,199187.37,THREE-MAIDENHEAD/07910531,1656
31427650,22/08/2013,28.82,GBP,199188.65,THREE-MAIDENHEAD AUTHS,1657
31427650,22/08/2013,18.00,GBP,199217.47,APPLE/206996000200925,1658
31427650,29/08/2013,825.00,GBP,199235.47,APPLE/206996000200925,1659
31818412,08/04/2013,582.22,GBP,200060.47,SAINSBURYS LOCAL,1660
31818412,11/04/2013,20.00,GBP,200642.69,SAINSBURYS LOCAL,1661
31818412,22/04/2013,-666.12,GBP,200662.69,SAINSBURYS LOCAL,1662
31818412,22/04/2013,-2261.86,GBP,199996.57,SAINSBURYS LOCAL,1663
31818412,03/05/2013,668.22,GBP,197734.71,PAYPAL/000980020435999,1664
31818412,03/05/2013,126.28,GBP,198402.93,PAYPAL/000980200119991,1665
31818412,03/05/2013,1.00,GBP,198529.21,PAYPAL/000980200119991,1666
31818412,13/05/2013,565.00,GBP,198530.21,SAINSBURYS LOCAL,1667
31818412,03/06/2013,188.06,GBP,199095.21,PG/01)/ORANGE (A,1668
31818412,03/06/2013,-166.50,GBP,199283.27,SELECT,1669
31818412,03/06/2013,-80.00,GBP,199116.77,SAINSBURYS LOCAL,1670
31818412,03/06/2013,2368.50,GBP,199036.77,ORANGE (A/PG/01),1671
31818412,04/06/2013,-25.68,GBP,201405.27,E.ON      ,1672
31818412,28/06/2013,-2000.00,GBP,201379.59,LOVEFILM.COM/195133000156,1673
31818412,28/06/2013,650.00,GBP,199379.59,LOVEFILM.COM/195130000156,1674
31818412,01/07/2013,2.50,GBP,200029.59,lovefilm.com,1675
31818412,02/07/2013,-1866.00,GBP,200032.09,PG/01)/ORANGE (A,1676
31818412,02/07/2013,600.00,GBP,198166.09,E.ON      ,1677
31818412,04/07/2013,-22.22,GBP,198766.09,ORANGE (A/PG/01),1678
31818412,31/07/2013,106.02,GBP,198743.87,PG/01)/ORANGE (A,1679
31818412,01/08/2013,-630.00,GBP,198849.89,MISSGUIDED/52043671,1680
31818412,02/08/2013,-230.00,GBP,198219.89,ORANGE (A/PG/01),1681
31818412,02/08/2013,-2080.12,GBP,197989.89,E.ON      ,1682
31818412,02/08/2013,-1000.00,GBP,195909.77,SAINSBURYS LOCAL,1683
31818412,02/08/2013,86.55,GBP,194909.77,SUPERDRUG STORES PLC,1684
31818412,02/08/2013,-1000.00,GBP,194996.32,MISSGUIDED LIMITED,1685
31818412,05/08/2013,1388.56,GBP,193996.32,SAINSBURYS LOCAL,1686
31818412,07/08/2013,160.00,GBP,195384.88,HMRC - NI DD     REST,1687
31818412,08/08/2013,-12000.00,GBP,195544.88,APPLE/206996000200925,1688
31818412,08/08/2013,-22.65,GBP,183544.88,THREE-MAIDENHEAD/07910531,1689
31818412,09/08/2013,88.22,GBP,183522.23,PAYPAL/000980020293992,1690
31818412,09/08/2013,3.23,GBP,183610.45,PAYPAL/000980200117995,1691
31818412,09/08/2013,-25.00,GBP,183613.68,THREE-MAIDENHEAD AUTHS,1692
31818412,12/08/2013,1268.00,GBP,183588.68,E.ON      ,1693
31818412,14/08/2013,-528.88,GBP,184856.68,E.ON      ,1694
31818412,15/08/2013,-106.55,GBP,184327.80,APPLE/206996000200925,1695
31818412,19/08/2013,-1250.00,GBP,184221.25,VODAFONE LIMITED ,1696
31818412,27/08/2013,-86.00,GBP,182971.25,APPLE/206996000200925,1697
31818412,27/08/2013,25.81,GBP,182885.25,AMAZON/057193000156182,1698
31818412,27/08/2013,16.51,GBP,182911.06,AMAZON/057193000156182,1699
31818412,27/08/2013,228.36,GBP,182927.57,VODAFONE LIMITED ,1700
31818412,28/08/2013,32.68,GBP,183155.93,Amazon *Mktplce EU-UK,1701
31818412,28/08/2013,2282.68,GBP,183188.61,Amazon *Mktplce EU-UK,1702
31818412,30/08/2013,5.00,GBP,185471.29,AMAZON/057193000156182,1703
31818412,30/08/2013,266.35,GBP,185476.29,PAYPAL/000980200117995,1704
31818412,30/08/2013,2262.23,GBP,185742.64,PAYPAL/000980200118993,1705
31818412,30/08/2013,85.00,GBP,188004.87,AMAZON/057193000156182,1706
31818412,30/08/2013,1662.65,GBP,188089.87,AMAZON/057193000156182,1707
31818412,30/08/2013,12.51,GBP,189752.52,PAYPAL/000980200119991,1708
31818412,30/08/2013,-28.88,GBP,189765.03,AMAZON/057193000156182,1709
31918739,02/04/2013,-300.00,GBP,189736.15,TOPMAN/O2,1710
31918739,02/04/2013,10000.00,GBP,189436.15,E.ON      ,1711
31918739,02/04/2013,852.22,GBP,199436.15,O2/TOPMAN,1712
31918739,03/04/2013,-1302.82,GBP,200288.37,E.ON      ,1713
31918739,15/04/2013,-382.12,GBP,198985.55,HMRC - NI DD    ,1714
31918739,29/04/2013,60.00,GBP,198603.43,SUPERDRUG STORES PLC,1715
31918739,30/04/2013,28.00,GBP,198663.43,MORTGAGE EXPRESS,1716
31918739,07/05/2013,3.00,GBP,198691.43,H & M,1717
31918739,14/05/2013,28.00,GBP,198694.43,BT GROUP PLC  ,1718
31918739,16/05/2013,11630.00,GBP,198722.43,BT GROUP PLC  ,1719
31918739,28/05/2013,-0.30,GBP,210352.43,REPUBLIC (RETAIL) LTD,1720
31918739,28/05/2013,10.16,GBP,210352.13,POUNDSTRETCHER/5541965037,1721
31918739,03/06/2013,20.00,GBP,210362.29,HMRC - NI DD     REST,1722
31918739,05/06/2013,-1306.60,GBP,210382.29,IKANO/66485881,1723
31918739,06/06/2013,2000.00,GBP,209075.69,LOVEFILM.COM/195130000156,1724
31918739,06/06/2013,-28.00,GBP,211075.69,IKANO BANK,1725
31918739,07/06/2013,30.20,GBP,211047.69,lovefilm.com,1726
31918739,24/06/2013,22.50,GBP,211077.89,SUPERDRUG STORES PLC,1727
31918739,09/07/2013,18.00,GBP,211100.39,IKANO/66485881,1728
31918739,10/07/2013,22.50,GBP,211118.39,IKANO BANK,1729
31918739,15/08/2013,-66.38,GBP,211140.89,IKANO/66485881,1730
31918739,16/08/2013,-22.88,GBP,211074.51,IKANO BANK,1731
31919171,02/04/2013,-21.50,GBP,211051.63,HMRC - NI DD    ,1732
31919171,03/04/2013,1000.00,GBP,211030.13,LONDON & SOUTH EAS,1733
31919171,03/04/2013,-102.00,GBP,212030.13,HMRC - NI DD     REST,1734
31919171,03/04/2013,1538.00,GBP,211928.13,HMRC - NI DD     REST,1735
31919171,03/04/2013,826.36,GBP,213466.13,FDR POS TERM RENT,1736
31919171,08/04/2013,50.00,GBP,214292.49,HMRC - NI DD     REST,1737
31919171,08/04/2013,155.00,GBP,214342.49,LONDON & SOUTH EAS,1738
31919171,11/04/2013,-185.00,GBP,214497.49,CLOSE PREMIUM FIN ,1739
31919171,11/04/2013,10.00,GBP,214312.49,HMRC - NI DD     REST,1740
31919171,19/04/2013,15.50,GBP,214322.49,SAINSBURYS S/MKTS,1741
31919171,22/04/2013,50.00,GBP,214337.99,SAINSBURYS S/MKTS,1742
31919171,22/04/2013,150.00,GBP,214387.99,FDR POS TERM RENT,1743
31919171,22/04/2013,1856.86,GBP,214537.99,SAINSBURYS S/MKTS,1744
31919171,22/04/2013,-88.80,GBP,216394.85,FDR POS TERM RENT,1745
31919171,22/04/2013,-36.10,GBP,216306.05,HMRC - NI DD     REST,1746
31919171,29/04/2013,-152.20,GBP,216269.95,HMRC - NI DD     REST,1747
31919171,29/04/2013,-26.20,GBP,216117.75,SAINSBURYS S/MKTS,1748
31919171,29/04/2013,-123.20,GBP,216091.55,ICELAND,1749
31919171,30/04/2013,85.00,GBP,215968.35,SAINSBURYS S/MKTS,1750
31919171,03/05/2013,-1011.26,GBP,216053.35,SAINSBURYS S/MKTS,1751
31919171,03/05/2013,-22.28,GBP,215042.09,SAINSBURYS S/MKTS,1752
31919171,03/05/2013,-52286.22,GBP,215019.81,SAINSBURYS S/MKTS,1753
31919171,10/05/2013,-362.38,GBP,162733.59,MKT/SAINSBURYS S,1754
31919171,13/05/2013,-102.23,GBP,162371.21,ICELAND,1755
31919171,13/05/2013,-62.28,GBP,162268.98,SAINSBURYS S/MKT,1756
31919171,20/05/2013,-326.82,GBP,162206.70,SAINSBURYS S/MKTS,1757
31919171,20/05/2013,-122.83,GBP,161879.88,SAINSBURYS S/MKTS,1758
31919171,24/05/2013,-158.00,GBP,161757.05,MKT/SAINSBURYS S,1759
31919171,28/05/2013,-288.81,GBP,161599.05,SAINSBURYS S/MKT,1760
31919171,28/05/2013,-302.00,GBP,161310.24,FDR POS TERM RENT,1761
31919171,28/05/2013,-263.03,GBP,161008.24,HMRC - NI DD     REST,1762
31919171,28/05/2013,-20.62,GBP,160745.21,FDR POS TERM RENT,1763
31919171,28/05/2013,-136.83,GBP,160724.59,FDR POS TERM RENT,1764
31919171,30/05/2013,-251.00,GBP,160587.76,HMRC - NI DD     REST,1765
31919171,10/06/2013,-25.85,GBP,160336.76,HMRC - NI DD     REST.,1766
31919171,10/06/2013,-685.53,GBP,160310.91,HMRC - NI DD     REST.,1767
31919171,10/06/2013,-228.56,GBP,159625.38,HMRC - NI DD    ,1768
31919171,10/06/2013,1601.28,GBP,159396.82,LONDON & SOUTH EAS,1769
31919171,17/06/2013,20.00,GBP,160998.10,FDR POS TERM RENT,1770
31919171,17/06/2013,-252.88,GBP,161018.10,SAINSBURYS S/MKTS,1771
31919171,19/06/2013,35.82,GBP,160765.22,WH SMITH,1772
31919171,21/06/2013,-650.00,GBP,160801.04,SAINSBURYS S/MKTS,1773
31919171,27/06/2013,826.20,GBP,160151.04,HMRC - NI DD     REST,1774
31919171,28/06/2013,885.52,GBP,160977.24,SAINSBURYS S/MKTS,1775
31919171,28/06/2013,32.16,GBP,161862.76,SAINSBURYS S/MKTS,1776
31919171,01/07/2013,2028.00,GBP,161894.92,SAINSBURYS S/MKTS,1777
31919171,05/07/2013,-152.60,GBP,163922.92,SAINSBURYS S/MKTS,1778
31919171,08/07/2013,-180.00,GBP,163770.32,SAINSBURYS S/MKTS,1779
31919171,09/07/2013,-503.36,GBP,163590.32,SAINSBURYS S/MKTS,1780
31919171,09/07/2013,-123.86,GBP,163086.96,SAINSBURYS S/MKTS,1781
31919171,15/07/2013,-136.18,GBP,162963.10,HMRC - NI DD     REST,1782
31919171,15/07/2013,-125.20,GBP,162826.92,SAINSBURYS S/MKTS,1783
31919171,15/07/2013,5.00,GBP,162701.72,HMRC - NI DD     REST,1784
31919171,16/07/2013,-60000.00,GBP,162706.72,SAINSBURYS S/MKTS,1785
31919171,26/07/2013,5000.00,GBP,102706.72,SUBWAY,1786
31919171,09/08/2013,-86.63,GBP,107706.72,LONDON & SOUTH EAS,1787
31919171,28/08/2013,-286.18,GBP,107620.09,HMRC - NI DD     REST,1788
31919171,29/08/2013,-106.23,GBP,107333.91,REPUBLIC,1789
31919171,29/08/2013,-286.06,GBP,107227.68,SAINSBURYS S/MKTS,1790
31919171,29/08/2013,-130.66,GBP,106941.62,SAINSBURYS S/MKTS,1791
31919171,29/08/2013,-215.82,GBP,106810.96,HMRC - NI DD     REST,1792
